error,error_type,time,memory
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ 19cse102cie05c.c:9:5: ",AC,0.037634374,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",AC,0.037634374,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ 19cse102cie06c.c:7:5: ",WA,0.028988996,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",WA,0.028988996,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ 19cse102cie06c.c:9:5: ",AC,0.028595829000000003,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",AC,0.028595829000000003,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ 19cse102cie06c.c:7:9: ",AC,0.029231037,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",AC,0.029231037,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ 19cse102cie06c.c:7:5: ",AC,0.033889118999999995,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",AC,0.033889118999999995,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ 19cse102cie05c.c:7:5: ",AC,0.030912392999999996,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",AC,0.030912392999999996,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ 19cse102cie05c.c:7:9: ",AC,0.029329598,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",AC,0.029329598,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ 19cse102cie06c.c:7:9: ",AC,0.028421814,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",AC,0.028421814,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ 19cse102cie05c.c:7:5: ",AC,0.02878037,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",AC,0.02878037,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ 19cse102cie06c.c:7:5: ",AC,0.035842848999999996,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",AC,0.035842848999999996,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ 19cse102cie05c.c:9:9: ",AC,0.032289003999999996,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",AC,0.032289003999999996,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ 19cse102cie05c.c:8:5: ",AC,0.038565957,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",AC,0.038565957,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ 19cse102cie06c.c:8:9: ",AC,0.0304011,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",AC,0.0304011,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ 19cse102cie06c.c:9:9: ",AC,0.028142989,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",AC,0.028142989,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ 19cse102cie06c.c:8:5: ",AC,0.030665083,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",AC,0.030665083,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ 19cse102cie06c.c:7:5: ",AC,0.032994748000000004,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]) ; } ^~~~~~~~~~~~~~~~~ ",AC,0.032994748000000004,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ 19cse102cie06c.c:8:9: ",AC,0.036436379,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",AC,0.036436379,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ 19cse102cie05c.c:7:9: ",AC,0.032376746,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",AC,0.032376746,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ 19cse102cie05c.c:8:5: ",AC,0.028644091,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",AC,0.028644091,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ 19cse102cie06c.c:7:9: ",AC,0.007931786,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",AC,0.007931786,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ 19cse102cie05c.c:7:5: ",AC,0.034077884,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",AC,0.034077884,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ 19cse102cie06c.c:8:5: ",AC,0.032681558,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",AC,0.032681558,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ 19cse102cie06c.c:7:5: ",AC,0.031133751,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",AC,0.031133751,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ 19cse102cie06c.c:9:9: ",WA,0.035845229000000006,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",WA,0.035845229000000006,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ 19cse102cie06c.c:9:9: ",AC,0.030338192,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",AC,0.030338192,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ 19cse102cie05c.c:9:9: ",AC,0.031073426,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",AC,0.031073426,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ 19cse102cie06c.c:8:9: ",AC,0.030642614,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",AC,0.030642614,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ 19cse102cie05c.c:7:9: ",AC,0.028211632,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",AC,0.028211632,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ 19cse102cie06c.c:7:9: ",AC,0.027674512,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",AC,0.027674512,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ 19cse102cie05c.c:7:9: ",AC,0.030520128,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",AC,0.030520128,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ 19cse102cie06c.c:7:9: ",AC,0.03047999,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",AC,0.03047999,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ 19cse102cie06c.c:7:9: ",AC,0.03164032,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",AC,0.03164032,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ 19cse102cie05c.c:7:9: ",WA,0.029380695,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",WA,0.029380695,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ 19cse102cie05c.c:7:9: ",WA,0.030241292,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",WA,0.030241292,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ 19cse102cie05c.c:7:9: ",AC,0.029483887,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",AC,0.029483887,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ 19cse102cie05c.c:7:9: ",AC,0.031078805,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",AC,0.031078805,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ 19cse102cie06c.c:7:9: ",AC,0.02987787,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",AC,0.02987787,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ 19cse102cie05c.c:9:9: ",WA,0.029088844,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",WA,0.029088844,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ 19cse102cie05c.c:8:9: ",AC,0.040914909,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",AC,0.040914909,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ 19cse102cie06c.c:8:9: ",AC,0.035558281,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",AC,0.035558281,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ 19cse102cie05c.c:8:9: ",AC,0.028293498,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",AC,0.028293498,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ 19cse102cie06c.c:8:5: ",AC,0.029138502,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",AC,0.029138502,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ 19cse102cie05c.c:8:9: ",AC,0.030043328,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;A[i]);} ^~~~~~~~~~~~~~~~~ ",AC,0.030043328,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ 19cse102cie06c.c:8:9: ",AC,0.030112222,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;A[i]);} ^~~~~~~~~~~~~~~~~ ",AC,0.030112222,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp;a); ^~~~~~~~~~~~~~~ ",OLE,0.77007435,780
No errors,WA,0.024459625,780
No errors,WA,0.016888847,780
No errors,WA,0.019774733,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;x); ^~~~~~~~~~~~~~ ",AC,0.046020054000000005,780
No errors,AC,0.018935113,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;x); ^~~~~~~~~~~~~~ 19cse102cie03c.c:6:5: ",AC,0.038814247999999996,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;y); ^~~~~~~~~~~~~~ ",AC,0.038814247999999996,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;x); ^~~~~~~~~~~~~~ ",WA,0.068318671,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;x); ^~~~~~~~~~~~~~ ",AC,0.067153384,780
No errors,WA,0.032080525,780
No errors,WA,0.035606512,780
 return type of 'main' is not 'int' [-Wmain] void main() ^~~~ ,IR,0.021956702,780
 return type of 'main' is not 'int' [-Wmain] void main() ^~~~ ,IR,0.018442175,780
 return type of 'main' is not 'int' [-Wmain] void main() ^~~~ ,IR,0.017981189,780
No errors,WA,0.020085846,780
 return type of 'main' is not 'int' [-Wmain] void main() ^~~~ 19cse102cie01c.c: In function 'main': 19cse102cie01c.c:5:5: ,WA,0.036051012,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ ",WA,0.036051012,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ ",WA,0.067440907,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ ",AC,0.069550433,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ ",WA,0.034250910999999995,780
" format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",a[i]); ~^ ~~~~ 19cse102cie10c.c:3:9: ",RTE,0.568957529,780
" unused variable 'i' [-Wunused-variable] int i,size; ^ 19cse102cie10c.c:4:5: ",RTE,0.568957529,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;size); ^~~~~~~~~~~~~~~~~ 19cse102cie10c.c:7:9: ",RTE,0.568957529,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",a[i]); ^~~~~~~~~~~~~~~~ ",RTE,0.568957529,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;size); ^~~~~~~~~~~~~~~~~ 19cse102cie10c.c:7:9: ",AC,0.040294698000000004,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",AC,0.040294698000000004,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a) ; ^~~~~~~~~~~~~~ ",AC,0.046836075000000005,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a); ^~~~~~~~~~~~~~ ",AC,0.034315069000000004,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp;n); ^~~~~~~~~~~~~~~ ",WA,0.035546829,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a); ^~~~~~~~~~~~~~ ",WA,0.035397204,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"" ,&amp;a); ^~~~~~~~~~~~~~~ ",WA,0.032244962,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a); ^~~~~~~~~~~~~~ ",AC,0.034304129,780
