id,error,error_type,name,time,memory,username,Time limit exceeded,Memory limit exceeded,Object Linking errors,Other Runtime errors
129153," suggest parentheses around assignment used as truth value [-Wparentheses] for(i=0;i=a/2;++i){ ^ 19cse102cie23c.c:6:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%s"",S); ^~~~~~~~~~~~~ ",TLE,C,15.157775917999999,780,cbenu4cie19041,0,0,0,0
129175," suggest parentheses around assignment used as truth value [-Wparentheses] for(i=0;i=a/2;++i){ ^ 19cse102cie23c.c:6:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%s"",S); ^~~~~~~~~~~~~ ",TLE,C,15.152338955,780,cbenu4cie19041,0,0,0,0
129192," suggest parentheses around assignment used as truth value [-Wparentheses] for(i=0;i=(a-2)/2;++i){ ^ 19cse102cie23c.c:6:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%s"",S); ^~~~~~~~~~~~~ ",TLE,C,15.151760272999999,780,cbenu4cie19041,0,0,0,0
129207," suggest parentheses around assignment used as truth value [-Wparentheses] for(i=0;i=(a-2)/2;++i){ ^ 19cse102cie23c.c:6:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%s"",S); ^~~~~~~~~~~~~ ",TLE,C,15.156643434000001,780,cbenu4cie19041,0,0,0,0
129410," passing argument 1 of 'strlen' makes pointer from integer without a cast [-Wint-conversion] a=strlen(n); ^ In file included from 19cse102cie22c.c:2:0: /usr/include/string.h:384:15: note: expected 'const char *' but argument is of type 'char' extern size_t strlen (const char *__s) ^~~~~~ 19cse102cie22c.c:11:16: array subscript has type 'char' [-Wchar-subscripts] for(i=0;str[i]!='\0';i++) ^ 19cse102cie22c.c:13:18: array subscript has type 'char' [-Wchar-subscripts] if(a==str[i]) ^ 19cse102cie22c.c:16:12: too many arguments for format [-Wformat-extra-args] printf(""%d"",n,b); ^~~~ 19cse102cie22c.c:8:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%s"",str); ^~~~~~~~~~~~~~~ 19cse102cie22c.c:9:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%c"",&amp;n); ^~~~~~~~~~~~~~ ",RTE,C,1.472780919,780,cbenu4cie19032,0,0,0,0
130230," format '%s' expects argument of type 'char *', but argument 2 has type 'char (*)[20]' [-Wformat=] scanf(""%s"",&amp;a); ~^ ~~ 19cse102cie20c.c:7:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%s"",&amp;a); ^~~~~~~~~~~~~~ ",RTE,C,0.37416952299999995,780,ezhil_chandrasekar,0,0,0,0
130246," format '%s' expects argument of type 'char *', but argument 2 has type 'char (*)[20]' [-Wformat=] scanf(""%s"",&amp;a); ~^ ~~ 19cse102cie20c.c:7:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%s"",&amp;a); ^~~~~~~~~~~~~~ ",RTE,C,0.468228073,780,ezhil_chandrasekar,0,0,0,0
130256," format '%s' expects argument of type 'char *', but argument 2 has type 'char (*)[20]' [-Wformat=] scanf(""%s"",&amp;a); ~^ ~~ 19cse102cie20c.c:7:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%s"",&amp;a); ^~~~~~~~~~~~~~ ",RTE,C,0.325904285,780,ezhil_chandrasekar,0,0,0,0
131289," passing argument 1 of 'array' makes pointer from integer without a cast [-Wint-conversion] array(a[10],b[10]); ^ problem1c.c:2:5: note: expected 'int *' but argument is of type 'int' int array(int x[10],int y[10]); ^~~~~ problem1c.c:14:17: passing argument 2 of 'array' makes pointer from integer without a cast [-Wint-conversion] array(a[10],b[10]); ^ problem1c.c:2:5: note: expected 'int *' but argument is of type 'int' int array(int x[10],int y[10]); ^~~~~ problem1c.c:8:9: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ problem1c.c:12:9: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;b[i]); ^~~~~~~~~~~~~~~~~ problem1c.c: In function 'array': problem1c.c:36:1: control reaches end of non-void function [-Wreturn-type] } ^ problem1c.c: In function 'main': problem1c.c:14:18: array subscript is above array bounds [-Warray-bounds] array(a[10],b[10]); ~^~~~ problem1c.c:14:12: array subscript is above array bounds [-Warray-bounds] array(a[10],b[10]); ~^~~~ ",RTE,C,0.261769869,780,RSrimathi,0,0,0,0
154211," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp;arr[i][j]); ^~~~~~~~~~~~~~~~~~~~~~~ ",TLE,C,4.0359392839999995,780,cbenu4cie19012,0,0,0,0
155140," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d\n"",&amp;n); ^~~~~~~~~~~~~~~~ 19cse102cie28c.c:8:13: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d "",&amp;a[i][j]); ^~~~~~~~~~~~~~~~~~~~~ 19cse102cie28c.c:52:6: 'l' may be used uninitialized in this function [-Wmaybe-uninitialized] d=a[k][l]; ~^~~~~~~~ 19cse102cie28c.c:52:6: 'k' may be used uninitialized in this function [-Wmaybe-uninitialized] ",TLE,C,2.061736154,780,cbenu4cie19041,0,0,0,0
155163," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d\n"",&amp;n); ^~~~~~~~~~~~~~~~ 19cse102cie28c.c:8:13: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d "",&amp;a[i][j]); ^~~~~~~~~~~~~~~~~~~~~ 19cse102cie28c.c:54:6: 'l' may be used uninitialized in this function [-Wmaybe-uninitialized] d=a[k][l]; ~^~~~~~~~ 19cse102cie28c.c:54:6: 'k' may be used uninitialized in this function [-Wmaybe-uninitialized] ",TLE,C,2.05841405,780,cbenu4cie19041,0,0,0,0
155743," format '%d' expects a matching 'int *' argument [-Wformat=] scanf(""%d,%d,%d,&amp;num1,&amp;num2,&amp;num3""); ~^ 19cse102c.c:8:16: format '%d' expects a matching 'int *' argument [-Wformat=] scanf(""%d,%d,%d,&amp;num1,&amp;num2,&amp;num3""); ~^ 19cse102c.c:8:19: format '%d' expects a matching 'int *' argument [-Wformat=] scanf(""%d,%d,%d,&amp;num1,&amp;num2,&amp;num3""); ~^ 19cse102c.c:8:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d,%d,%d,&amp;num1,&amp;num2,&amp;num3""); ^~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ ",RTE,C,0.233036218,780,Sharanya,0,0,0,0
155911," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp;t); ^~~~~~~~~~~~~~~ aminusbc.c:8:9: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d%d"", &amp;n1, &amp;n2); ^~~~~~~~~~~~~~~~~~~~~~~ ",RTE,C,0.336527695,780,betatest21,0,0,0,0
